id,doc_pos,text_para,doc_key,n_chars_para,doc_type,para_type,lang,digital_zeroshot
1912335,3,Introduction of a rule providing that costs occasioned by the employment of a judicial officer or of a person competent under the law of the Member State addressed must correspond to a fixed fee laid down by that Member State in advance which respects the principles of proportionality and non-discrimination,detail/en/ip_05_880,308,press,list,en,0.05774359777569771
387876,22,"For both PM Harper and myself agriculture was a sensitive matter, as usually happens in trade negotiations. We were able however to strike a very good balance between our offensive and defensive interests. And I would like to say that I am particularly happy that we achieved recognition and protection of our geographical indications.",detail/en/speech_13_817,335,speech,paragraph,en,0.0045979362912476
1930232,1,"The contract would have raised barriers to entry into the liberalised Spanish gas market. ENDESA, through this contract, was basically covering all its gas requirements for the foreseeable future. At the same time, potential entrants were losing an attractive client in terms of volumes, as electricity generators are among the larger customers of gas. Entry of new competitors was thereby going to be rendered more difficult . The subsequent foreclosure effect in the Spanish market could have substantially hindered the on-going liberalisation of the European gas market.",detail/en/ip_00_297,573,press,list,en,0.02465524524450302
1312073,11,"The EU-US Conference on Diet, Physical Activity and Health takes place in the Commission's Charlemagne building. The closing session, with closing addresses by Commissioner Kyprianou and US Deputy Secretary for Health and Human Services Alex Azar, takes place on Friday 12 May at 12:15 and is open to the press.",detail/en/ip_06_603,311,press,paragraph,en,2.831260208040476e-4
1142909,19,"A proposal to strengthen the Schengen evaluation mechanism (revising the proposal made last year, see IP/10/1493)",detail/en/ip_11_1036,113,press,paragraph,en,0.00181997381150722
1022097,12,(a) SEA Handling's liquidation involves no elements of economic continuity with Airport Handling;,detail/en/ip_14_803,97,press,paragraph,en,0.00635825656354427
744163,29,"As you know, there is considerable variation in the health situation in the candidate countries. However, what is equally clear is that virtually all of them need to undertake major efforts to improve the health status of their populations and the capacity of their health systems to provide quality health care for all.",detail/en/speech_03_183,320,speech,paragraph,en,0.04830559715628624
903945,21,Commission's guidance on the revision of the Code of Practice,detail/en/ip_22_3664,61,press,paragraph,en,0.01412404514849186
1788028,2,NextGenerationEU: Estonia submits request to modify recovery and resilience plan and add a REPowerEU chapter,detail/en/mex_23_1590,108,news,subheader,en,0.00234004808589816
1903746,6,"finally the new article regarding cultural cooperation, which constitutes the basis for the relations in the field of culture between the European Union (EU) and China, to be included in the future Partnership and Cooperation Agreement (PCA): art. 5.4–4 of the current draft stipulates that ""the Parties agree to develop a dialogue on cultural policies, including creative and cultural industries""",detail/en/ip_09_796,397,press,list,en,6.868481868878007e-4
39088,8,"First, to increase the number of notified bodies.",detail/en/speech_23_1653,49,speech,paragraph,en,0.17510749399662018
1470504,5,"Carrier pre-selection enables subscribers, including those using ISDN, to access alternative operators without the need to dial a prefix and to override any pre-selected choice on a call-by-call basis by dialling a short prefix. Its availability is highly important to the telecommunications market in order to remove barriers to entry by new operators and thus to ensure more competition in this market.",detail/en/ip_00_619,404,press,paragraph,en,0.06591229885816574
943881,18,"The macroeconomic impact assessment is a joint work between the EIB Economics department and the Commission's Joint Research Centre (JRC). It is based on a well-established, published, and peer-reviewed methodology developed by the JRC. The modelling details are available in the June 2018 impact report.",detail/en/ip_19_6119,304,press,paragraph,en,9.203164954669774e-4
1404982,12,"For background information, see also press release IP/01/1027 and MEMO/01/267.",detail/en/ip_02_1545,78,press,paragraph,en,0.00403054943308234
892944,12,"The Commission assesses measures forming part of the national recovery plans presented in the context of the RRF as a matter of priority and has provided guidance and support to Member States in the preparatory phases of the national plans, to facilitate the rapid deployment of the RRF. At the same time, the Commission makes sure in its decision that the applicable State aid rules are complied with, in order to preserve the level playing field in the Single Market and to ensure that the RRF funds are used in a way that minimises distortions of competition and does not crowd out private investments.",detail/en/ip_23_463,605,press,paragraph,en,0.0510866604745388
1100981,20,the 'Everything But Arms' arrangement which provides for complete access (duty-free and quota-free) to the EU market save for arms and armaments for the 48 Least-Developed Countries as defined by the United Nations.,detail/en/ip_12_971,215,press,paragraph,en,0.00152677611913532
2048464,1,Digital Services Act: Commission designates first set of Very Large Online Platforms and Search Engines,detail/en/ip_23_2413,103,press,title,en,0.5638408660888672
922268,7,"Despite its withdrawal from the European Union taking effect on 1 February 2020, the United Kingdom still contributed funding in the form of ODA to the EU budget and the European Development Fund in 2020. This is included in the EU institutions' ODA. However, in order to avoid double-counting between the ODA reported as EU collective ODA and the ODA reported by the United Kingdom itself, the United Kingdom's contribution to EU institutions is not included in what is reported as EU collective ODA.",detail/en/ip_21_1701,501,press,paragraph,en,0.00797614082694053
1108793,4,Statement on the arrest of human rights activist and trade unionist in Turkey,detail/en/ip_12_722,77,press,paragraph,en,0.0026398675981909
15083,17,The EU's animal welfare legislation should be flexible enough to adapt to new science and secure a sustainable future for farmers and the environment. Based on robust data.,detail/en/speech_23_4844,172,speech,paragraph,en,0.0231333952397108
47894,27,And unless my new permanent legislation is adopted.,detail/en/speech_22_8323,51,speech,paragraph,en,0.07045962661504745
697568,13,"""I have decided to go further, and put the EPA process under continuing review. We will set up a new review mechanism to ensure that at every stage in the negotiations, we really do put development first.""",detail/en/speech_05_23,205,speech,paragraph,en,0.00599531782791018
1782762,10,How will access to finance be facilitated?,detail/en/qanda_21_652,42,qa,subheader,en,0.02768915146589279
1865501,6,"Oil and gas cover 65% ofhouseholdneeds: 40% for natural gas and 25% for oil. Any price disruption makes things difficult for the people of Europe. Since the price of gas follows the price of oil, heating bills this winter are likely to be much higher than last year. Developing a genuinely competitive natural gas market should cause gas and oil price to separate in the future.",detail/en/speech_00_398,378,speech,list,en,0.05289596691727638
1533129,22,"Consumers would pay subsidised energy price up to a certain level of consumption, after which the normal market rate would apply.",detail/en/statement_22_7089,129,statement,paragraph,en,0.01347705069929361
244655,51,It has sound national and regional innovation strategies.,detail/en/speech_17_5502,57,speech,paragraph,en,0.3270352780818939
757150,42,"From this new perspective, the basic issues on the table at the European Convention are becoming ever more urgent and we need to tackle them resolutely and courageously.",detail/en/speech_02_539,169,speech,paragraph,en,0.02809834666550159
444843,16,Today we are celebrating the reopening of the market. Its rehabilitation will bring an added value to the neighbourhood and help promote the conservation of a shared heritage. It will also be an attraction for tourists.,detail/en/speech_12_472,219,speech,paragraph,en,6.06668007094413e-4
699746,28,"I want to build a constructive partnership with the Member States, whom I am sure will take seriously their own responsibilities in this area under the Treaty. In an EU of 25 or more Member States, there is an increased risk that late or incorrect transposition of legislative measures will result in fragmentation of the internal market. And a consequent dwindling of the economic benefits.",detail/en/speech_04_515,391,speech,paragraph,en,0.07618852704763412
1777264,2,What is new in the Commission proposal this year?,detail/en/qanda_23_5280,49,qa,subheader,en,0.05145370215177536
865591,54,"· The Commission is also currently preparing for future Union activities in the area of education and training. To do this, it can, or will be able to, use the experience gained in the large cooperation and mobility programmes, the action plan ""Learning in the information society"" and the 550 projects carried out under the ""European Year of LifelongLearning"" set up in 1996.",detail/en/speech_97_254,376,speech,list,en,0.06111475452780723
454455,16,"Creating jobs all along the value chain of renewable energy installations from research, to production, project development, installation, operation and maintenance to decommissioning.",detail/en/speech_12_255,184,speech,paragraph,en,0.00192407134454697
403028,9,"Allow me to also congratulate the South East European Cooperation Process for acting, for the last 15 years, as a genuine voice of the region, and as the political umbrella of the Regional Cooperation Council.",detail/en/speech_13_491,209,speech,paragraph,en,7.536491029895842e-4
1258403,5,"The RASFF is a tool enabling the quick and effective exchange of information between Member States and the Commission when risks to human health are detected in the food and feed chain. All Members of the RASFF (EU-27, European Commission, EFSA as well as Norway, Liechtenstein and Iceland) have a round-the-clock service to ensure that urgent notifications are sent, received and responded to in the shortest time possible. Thanks to RASFF, many food safety risks have been averted before they could harm consumers.",detail/en/ip_08_1194,516,press,paragraph,en,0.04874751344323158
347752,40,"Once again, the Commission welcomes the new law on vocational education and training passed last March in France. At European level, Erasmus+ funds new alliances between training providers and businesses to modernise vocational teaching – and boost the quality and quantity of apprenticeships across Europe.",detail/en/speech_14_634,307,speech,paragraph,en,0.00106085417792201
106217,16,Thank you all very much.,detail/en/speech_21_7621,24,speech,paragraph,en,0.15250052511692047
1851605,3,"Sustainable development, and notably social cohesion, that was singled out as one of the priorities of the cooperation of the EU with Latin America at the Guadalajara Summit of May 2004.",detail/en/speech_04_508,186,speech,list,en,0.00385004258714616
253906,2,"I would like, together with President Tusk, to congratulate President Xi Jinping and the Chinese government on their preparations for this 11th Leaders' Summit of the G20. Our Chinese friends have worked hard for this moment, and they have done a really excellent job. I am saying this not for reasons of politeness, but this is the truth.",detail/en/speech_16_2946,339,speech,paragraph,en,0.03137200698256492
1399277,3,Open letter from Franz Fischler to the European fishermen,detail/en/ip_02_1842,57,press,paragraph,en,0.00287500512786209
872149,22,"Although a detailed agenda for these negotiations has not yet been fixed, major exporters of agricultural products have already announced that they will be pushing for further liberalization of trade in agricultural products.",detail/en/speech_97_126,225,speech,paragraph,en,0.02382830344140529
1513170,6,"Under the Treaty Member States have a legal obligation to try to ensure that the Single Market functions efficiently and that goods and people are able to move freely and the Commission has a duty to work to ensure that this obligation is fulfilled. The right to take strike action as defined on a national basis by Member State parliaments is, of course, enshrined in the national labour laws of those countries.",detail/en/ip_97_938,413,press,paragraph,en,0.02111112140119075
885071,4,"“The proportion of plastic packaging that is recycled is still far too low,” said EIF Chief Executive Marjut Falkstedt. “Our climate change and environmental sustainability challenge is a combination of many different issues, and the excessive use of plastics is a major factor. A lot can be achieved by changing our habits, but innovation is key to finding new ways of dealing with structural plastic use and making sure we use every piece of plastic as many times as possible. With the support of the InvestEU programme, we are very happy to be supporting this kind of innovation.”",detail/en/ip_23_4309,583,press,paragraph,en,0.01119464263319969
1883599,2,"the sharing parties O2 CZ/CETIN and T-Mobile CZ are the two largest operators, with their networks serving approximately three quarters of subscribers.",detail/en/ip_19_5110,151,press,list,en,0.03876286372542381
419353,17,"The operating system Linux was the first one. Its success laid the foundations for the specialization on open source programming in regions in Finland, Sweden, Denmark and Estonia.",detail/en/speech_13_117,180,speech,paragraph,en,0.00125852669589221
200668,17,Gaps in the transposition of the Directive also reduce legal certainty for airlines by delaying the creation of a level playing field for their obligations across the EU.,detail/en/speech_18_3793,170,speech,paragraph,en,0.01074631791561842
1845888,11,on gas regulation; turning voluntary and often ignored Guidelines of Good Practice into binding rules.,detail/en/speech_07_562,102,speech,list,en,5.008697044104338e-4
806353,97,"Moreover, the world is changing rapidly.",detail/en/speech_01_158,40,speech,paragraph,en,0.471129298210144
42739,22,"Alongside this work, next month the Commission will set out its proposals for a longer-term, targeted reform of the electricity market design, to help mitigate the effects of high gas prices on electricity prices.",detail/en/speech_23_724,213,speech,paragraph,en,0.00666489917784929
1461052,9,"The Communication the Commission adopted today presents the results of the definition phase of GALILEO that it has undertaken together with the European Space Agency. It confirms the strategic and economic interest of the programme and proposes to the Transport Council on 20 December next that it be continued in 2001, although accompanied by a number of conditions that are indispensable to the success of GALILEO:",detail/en/ip_00_1336,416,press,paragraph,en,0.02469874732196331
1883845,2,"To support the development of an alternative capital market, thus boosting financing sources alternative to bank financing",detail/en/ip_19_3331,122,press,list,en,0.2079698145389557
1994040,1,Commissioner Johansson's speech at a webinar “EU and International Responses to People Fleeing War from Ukraine: Time to Rethink Solidarity EU Asylum Policy?” hosted by CEPS,detail/en/speech_22_8060,173,speech,title,en,7.259243866428733e-4
234012,17,I thank my friend Prime Minister Modi once again for today's Summit and for so many meetings we had in the past and I look forward to welcoming you back to Europe as soon as possible.,detail/en/speech_17_3747,183,speech,paragraph,en,0.0015119380550459
846629,37,"We have, as many of you know, held a series of meetings with representatives of the sector and have made big efforts to ensure that all Commission services are aware of the needs of your sector.",detail/en/speech_99_59,194,speech,paragraph,en,0.0089327897876501
1857683,1,"A cut in trade-distorting farm subsidies by more than half, by 55%.",detail/en/speech_02_634,67,speech,list,en,0.01977103576064109
306054,26,Access to this type of medicine requires solid clinical evidence to justify public coverage. Health Technology Assessment has been proven to provide decision makers with such evidence.,detail/en/speech_15_7692,184,speech,paragraph,en,6.178587791509926e-4
374249,22,"9 months ago, the debate took an unexpected turn. The first stories about PRISM were published. Since then, headlines have been dominated by stories about government surveillance. In my dialogues with citizens across the Union, the sense of shock was palpable. We have learned that the times of mass surveillance are not relegated to the past.",detail/en/speech_14_62,343,speech,paragraph,en,0.04902002587914467
833172,43,"So, there is still a lot of work ahead us.",detail/en/speech_00_130,42,speech,paragraph,en,0.3381088078022003
68909,87,"Because online, abuse is rising.",detail/en/speech_22_8152,32,speech,paragraph,en,0.24459685385227203
357972,12,will the market approach survive the transition? and,detail/en/speech_14_443,52,speech,paragraph,en,0.05852357298135757
556016,18,"We need to find new ways of delivering aid. This will mean re-examining all our different types of aid, not just official development aid, for some instruments are in fact better suited to stimulating private sector activity and provide greater leverage for official assistance.",detail/en/speech_09_147,278,speech,paragraph,en,0.10469347983598708
584820,6,Skopje 7 March 2008,detail/en/speech_08_160,19,speech,paragraph,en,0.05329828709363937
1997853,1,SPEECH AT THE EUROPEAN COMMITTEE OF THE REGIONS COMMISSION FOR NATURAL RESOURCES 'THE FUTURE OF HEALTH SYSTEMS' - BRUSSELS - MONDAY 22 JANUARY 2018,detail/en/speech_18_3312,147,speech,title,en,2.1969061344861984e-4
632472,16,This cooperation and dialogue are most welcome and part of our core business. But just as important are the questions of substance – the specifics of what we are doing to benefit consumers.,detail/en/speech_06_691,189,speech,paragraph,en,0.13460446894168854
704781,48,"However, this is not to say that we are about to witness radical changes in the criteria relevant for the purpose of the assessment of a merger in the European Union. As I have often said, despite very different wording, the old dominance test and the SLC have already produced broadly convergent outcomes, especially in the EU and US in recent years. Both jurisdictions have been concerned with situations of market power which hinder effective competition and thus lead to loss of consumer welfare.",detail/en/speech_04_403,500,speech,paragraph,en,0.02134197019040584
1588273,7,"The plan addresses the existing challenges related to water and wastewater management and biodiversity protection. It provides for the adoption of a new strategy to promote the circular economy. Investments will modernise existing waste management plants and construct new ones. Water infrastructure will be improved to protect supplies and reduce losses. A set of measures will be introduced to promote reforestation and the recovery of natural areas, seabed and marine habitats.",detail/en/qanda_21_3128,480,qa,paragraph,en,0.03145882859826088
679415,8,"Dear Governor, dear Ministers and Ambassadors",detail/en/speech_05_430,45,speech,paragraph,en,0.04249346628785133
231246,34,"In addition, it is imperative for the Ministry of Health to monitor the impact of the reforms, which ties in with the need to show both transparency and good governance.",detail/en/speech_17_5838,169,speech,paragraph,en,0.05829212814569473
110648,12,COVID-19 has added to the challenges that cancer nurses already face.,detail/en/speech_21_7516,69,speech,paragraph,en,0.00267328764311969
610880,19,"Languages are sometimes perceived as a barrier. However, I firmly believe that languages are rather a bridge to other cultures, inside and outside Europe. We can turn our linguistic and cultural diversity into one of our greatest assets.",detail/en/speech_07_384,237,speech,paragraph,en,0.12760382890701294
395132,28,"Finally, let me recall Commission's and my personal commitment for the EU Solidarity Fund, following the flooding in central Europe. The Commission services are analysing the applications which have arrived and we should be submitting immediately after the relevant amending budget, probably still in October. I recall that these amounts are outside the 2013 ceilings.",detail/en/speech_13_686,368,speech,paragraph,en,0.00171030836645513
1873026,3,"Improving Consumer Assistance: Customised support will be provided to consumers, especially vulnerable ones, to launch their case, from translation, to explanations on the procedure, fees, or physical documentation. Member States will designate contact points to facilitate communication between consumers and traders, assist with the process, and provide general information on EU consumer rights and means of redress.",detail/en/ip_23_5049,419,press,list,en,0.0232279822230339
732673,76,We have initiated disciplinary proceedings against three senior officials in Eurostat. We will initiate further proceedings where new facts so require.,detail/en/speech_03_432,151,speech,paragraph,en,8.779290365055203e-4
1011559,4,Environment: Commission urges Malta to refrain from finch trapping,detail/en/ip_14_1154,66,press,paragraph,en,3.467093629296869e-4
2105480,1,POSEIDOM AND DOCK DUES REFORM,detail/en/ip_89_995,29,press,title,en,0.01130502671003341
1314102,6,"CARS 21 (Competitive Automotive Regulatory System for the 21st Century) was launched by Commission Vice-President Günter Verheugen on 13th January 2005. The Group brought together the key stakeholders in the automotive sector to conduct a comprehensive analysis into the competitiveness drivers of the European automotive industry. The objective was to make recommendations for the short, medium and the long term public policy and regulatory framework for the European automotive industry to enhance global competitiveness and employment while sustaining further progress in safety and environmental performance at a price affordable to the consumer. The Group held a series of meetings throughout 2005 and adopted its final report on 12th December 2005.",detail/en/ip_06_447,755,press,paragraph,en,0.00132356991525739
1028673,17,The Commission's Agenda for Modernisation of Higher Education underlines the issues of flexible pathways into higher education; how to assure effectiveness and efficiency in higher education; and provision of employable skills to students for easy transfer to the labour market after graduation.,detail/en/ip_14_592,295,press,paragraph,en,0.01518780179321765
773068,45,PRESIDENT BUSH: You're welcome.,detail/en/speech_02_194,31,speech,paragraph,en,0.04358907788991928
925643,9,"The ESI equips the EU with a broad toolbox to support Member States in their efforts to address the COVID-19 pandemic by responding to needs which can be best addressed in a strategic, coordinated manner at European level.",detail/en/ip_21_50,222,press,paragraph,en,0.08117488771677017
2103445,1,"BRUCE MILLAN PRESENTS ""EUROPE 2000 : THE OUTLOOK FOR THE DEVELOPMENT OF THE COMMUNITY'S TERRITORY""",detail/en/ip_91_922,98,press,title,en,6.245581898838282e-4
1683707,1,• Memo G8 - President Barroso on the results of the L'Aquila summit,detail/en/mex_09_0713,67,news,list,en,0.00104987388476729
149410,2,"As all of you know, who have held a newborn baby in your arms.",detail/en/speech_20_2743,62,speech,paragraph,en,0.02035809494554996
1830843,8,"in smart cities like Copenhagen or Vaasa, where energy is generated and consumed sustainably, and where the smart grids of the future are being designed;",detail/en/speech_15_7258,153,speech,list,en,0.18763037025928497
1661150,34,Statement of President Barroso after meeting the leaders of the main political parties to discuss upcoming proposals of the Commission on European political parties and foundations - rediffusion,detail/en/mex_12_0712,194,news,paragraph,en,0.00158102007117122
1547951,10,"- and demographic change, including the rapid aging of our European societies",detail/en/statement_19_7029,77,statement,paragraph,en,0.00338803604245185
624030,47,"This gives farmers a new focus when making production decisions. The new policy gives them freedom to follow market signals, instead of checking with officials to see what combination of subsidies will pay the best.",detail/en/speech_07_72,215,speech,paragraph,en,0.1186833381652832
295472,2,"These achievements mean that at today's meeting we are able to take several important decisions which will directly benefit European citizens, notably those in search of solutions on the labour market, or who are living with disabilities.",detail/en/speech_15_7859,238,speech,paragraph,en,0.01745934039354324
2117452,1,Midday Express of 2006-07-26,detail/en/mex_06_0726,28,news,title,en,0.00350644043646752
1381922,9,"The Winners will be joined at the IST 2003 Exhibition by around 75 other research projects, all of whom were selected from a Call for Exhibition Ideas, run by the Commission (Directorate General Information Society), earlier this year. The Conference programme was also developed via a Call for Ideas, while the Call for Networking Ideas opens today, allowing Europe's ICT community to propose and debate topics of common interest on-line and organise meetings at the event itself.",detail/en/ip_03_909,481,press,paragraph,en,0.0656283050775528
548432,25,"Our flagship is without doubt the Erasmus programme, encouraging student and teacher mobility, and promoting transnational cooperation projects among universities across Europe. The scheme currently covers nine out of every ten European higher education establishments. Launched more than 20 years ago, today more than 150 000 people benefit each year from the programme. Erasmus has been and remains a key factor in the internationalisation and “Europeanisation” of the EU's higher education systems.",detail/en/speech_09_328,501,speech,paragraph,en,4.982850514352322e-4
1455345,4,"The European Commission has decided to issue a Reasoned Opinion against the United Kingdom for failure properly to apply the European Union's Habitats Directive which aims to safeguard the breeding and resting places of endangered species. The Directive requires Member States to prohibit the deterioration or destruction of the breeding sites and resting places of a number of endangered animal species including the otter, the great crested newt and all bat species. Today's decision reflects the Commission's concern that the application of the licensing system used to grant exceptions to the Directive in the UK does not respect its strict conditions. In particular, licences seem to be issued as a formality after development consent for a construction or infrastructure project has already been given, and do not appear to involve a careful weighing of the arguments for and against allowing damage to occur.",detail/en/ip_01_189,915,press,paragraph,en,0.00234608678147196
1878420,3,"Suspend the provisions preventing Polish judges from directly applying EU law protecting judicial independence, and from putting references for preliminary rulings on such questions to the Court of Justice.",detail/en/ip_21_7070,206,press,list,en,0.07049347460269928
1228540,9,The Report adopted today will allow the European Council to review priorities and to provide orientations for the future of the Strategy at its next meeting in December.,detail/en/ip_09_1188,169,press,paragraph,en,0.02576742693781852
1280888,36,ENP web page at:,detail/en/ip_07_1263,16,press,paragraph,en,0.069682277739048
1744854,1,Reactions by Members of the College,detail/en/ip_21_1225,35,press,subheader,en,0.027659947052598
18470,3,"Just a few days ago, for example, I was in Denmark, where I inaugurated the world's first container ship, powered by green methanol. The ship owner, Maersk, told me that, when he planned this ship, it was a bad business case. But he wanted it to try out how to decarbonise his fleet. But then, we launched the European Green Deal. So, the direction of travel in politics was clear. And all of a sudden, what appeared to be a bad business case turned into a first-mover advantage. We have seen innovations happening in Europe, which otherwise would have been much more difficult to achieve. For example, the first green steel factory. When we started the European Green Deal, Europe had none. Today we have 38. Europe is now attracting more investment in clean hydrogen than the United States and China combined. We have the first carbon capture and storage. So, our climate action is not only good policy but it is also a good business case. And that is the news for the business sector.",detail/en/speech_23_4562,987,speech,paragraph,en,0.00203360058367252
1415325,19,"(1) HYPERLINK ""http://europa.eu.int/comm/dgs/competition/index_en.htm""http://europa.eu.int/comm/dgs/competition/index_en.htm",detail/en/ip_02_849,124,press,paragraph,en,0.00822729524224996
308651,5,"In 2014, more than 51.5% of EU external freight trade by value was transported by sea. That is a dramatic increase compared to ten years earlier where the share was only 45.5%",detail/en/speech_15_7623,175,speech,paragraph,en,0.21191516518592832
1084389,6,"The cybersecurity strategy – ""An Open, Safe and Secure Cyberspace"" - represents the EU's comprehensive vision on how best to prevent and respond to cyber disruptions and attacks. This is to further European values of freedom and democracy and ensure the digital economy can safely grow. Specific actions are aimed at enhancing cyber resilience of information systems, reducing cybercrime and strengthening EU international cyber-security policy and cyber defence.",detail/en/ip_13_94,463,press,paragraph,en,0.09889740496873856
1846301,8,"And finally, it plays a key role in completing a real European Research Area. This area does not begin and end at Europe's borders.",detail/en/speech_07_403,131,speech,list,en,0.00206401757895946
1242234,5,"The Commission disagreed with the arguments of the Italian Government, pointing out that the direct award at issue is contrary to the general principles of the EC Treaty, pursuant to which an adequate level of transparency and publicity has always to be ensured towards all economic operators potentially interested, namely through a call for tenders.",detail/en/ip_09_436,351,press,paragraph,en,0.0659882128238678
1778746,4,What will the Commission do to improve its stance on the secondary market?,detail/en/qanda_22_7789,74,qa,subheader,en,0.07661671191453934
1788032,6,State aid: Commission amends General Block Exemption rules to further facilitate and speed up green and digital transition,detail/en/mex_23_1590,122,news,subheader,en,0.22608919441699984
333038,38,"Plus, the Commission and the Member States are taking forward work on exploiting eHealth to its full potential.",detail/en/speech_15_6552,111,speech,paragraph,en,0.03333556652069092
976258,7,"The non-confidential versions of this decision will be made available under the case number SA.46574 in the State Aid Register on the DG Competition website, once any confidentiality issues have been resolved. The electronic newsletter ""State aid Weekly e-News"" lists the most recent state aid decisions published in the Official Journal and on the website.",detail/en/ip_17_266,357,press,paragraph,en,0.00606628833338618
1704601,8,"The European Commission has sent two separate 'statements of objections' to the German mobile network operators (MNOs) T-Mobile and Vodafone because the Commission believes the companies' practices may be contrary to EC Treaty rules on abuse of monopoly power (Article 82). In particular, the Commission challenges the high rates that T-Mobile and Vodafone have charged other MNOs for international roaming services at wholesale level. Foreign MNOs pay Inter-Operator-Tariffs (IOTs) for the use of T-Mobile and Vodafone's German networks when their own subscribers use their mobile phones when visiting Germany (so-called 'roaming'). High IOTs hurt consumers because they are passed on in full to the MNO's subscribers. The Commission sent two similar statements of objections to UK operators Vodafone and O2 in July 2004 (see IP/04/994).",detail/en/mex_05_0210,838,news,paragraph,en,0.06623150408267975
1649705,15,European Parliament committee backs Commission proposal for a European Public Prosecutor's Office,detail/en/mex_14_0211,97,news,paragraph,en,0.01972720399498939
574309,11,"• keeping the Union's humanitarian tradition alive, preserving its long-standing role in refugee protection and upholding fundamental rights when implementing the Common European Asylum System, so that all those who need protection get it;",detail/en/speech_08_402,239,speech,list,en,0.02602223679423332
455404,37,"Trade, innovation and the green economy should put us on a win-win trajectory in the 21st century.",detail/en/speech_12_235,98,speech,paragraph,en,0.03662094473838806
1813047,13,"Now, allow me to move on to the country-by-country presentation, and start with Bosnia and Herzegovina, for which the Commission has recommended to grant candidate status, on the understanding that a number of steps are taken in the rule of law, judiciary, fight against organised crime and corruption, and migration management. The Commission also underlines that the European Council called on the leaders of Bosnia and Herzegovina to urgently finalise the pending constitutional and electoral reforms. This reform should be advanced as an utmost priority.",detail/en/speech_22_8259,558,speech,list,en,0.01346360892057418
1130055,2,"Consumers: Commission puts forward proposals for faster, easier and cheaper solutions to disputes with traders",detail/en/ip_11_1461,110,press,paragraph,en,0.00288367527537047
1423237,5,The chronology of events is the following :,detail/en/ip_02_315,43,press,paragraph,en,0.03085706941783428
952410,1,"Given the continued uncertainty in the UK surrounding the ratification of the Withdrawal Agreement, the Commission has today adopted two legislative proposals to help mitigate the significant impact that a “no-deal” Brexit would have on EU fisheries.",detail/en/ip_19_584,250,press,paragraph,en,0.01308964658528566
907542,246,*: updated 22/4 - 18:50 minor corrections have been made to the data for Portugal and Cyprus for which new estimates became available after the original publication.,detail/en/ip_22_2012,165,press,paragraph,en,0.03778074309229851
1595892,20,The distribution of EU resources should not be isolated from what EU Member States will contribute to address the short to medium and long-term impact of the crisis in our partner countries and regions.,detail/en/qanda_20_606,202,qa,paragraph,en,0.07608620822429657
830298,6,"Statement of Pedro Solbes, Governor for the EC",detail/en/speech_00_185,46,speech,paragraph,en,0.00508620776236057
1557996,8,"Another important contribution and a result of this agreement is a better burden sharing with Turkey in protecting those fleeing war in Syria. I was in Turkey on Saturday and explained the Commission's ambition to identify support programmes – I think we can reach a level of 1 billion euros of identified projects by the end of July, which would send a clear indication that we are able to set up these programmes.",detail/en/statement_16_5601,415,statement,paragraph,en,0.03261327371001243
1044480,131,Why would it be useful to put more emphasis on translation in the classroom?,detail/en/ip_14_112,76,press,paragraph,en,0.00796747487038374
881400,2,"The report analyses the intended impact of the Strategic Plans for delivering on the goals of the Common Agricultural Policy (CAP) 2023-2027, particularly those linked to environment, climate and societal expectations such as animal welfare.",detail/en/ip_23_5986,241,press,paragraph,en,4.475736932363361e-4
902796,9,"Following this evaluation, in June 2021, the Commission launched the policy making phase of the review, during which it worked on the draft amendments to the regime and consulted National Competition Authorities on the proposed changes.",detail/en/ip_22_4282,236,press,paragraph,en,0.03898020833730697
415583,31,"Limited environmental resources, as President Peres well knows, may pose a threat to peace and security in the whole region. If we try to tackle collective problems individually, we end up failing - or indeed, even making them worse. But if we work together, delivering concrete results for everyday problems, we make political institutions and minds rise above local, regional or national limitations.",detail/en/speech_13_206,402,speech,paragraph,en,0.0365527980029583
1306542,5,"Through this aid, lasting until 2007, the Italian State plans to support existing and newly created risk capital funds through the acquisition of shares in funds which specialise in innovative SMEs in southern Italy. The funds have to be administered by managers who are supervised by financial authorities.",detail/en/ip_06_1016,307,press,paragraph,en,0.00984234828501939
517085,76,The Cancún outcome we want to see is a balanced package of decisions that both captures the progress achieved so far and lays a solid basis for completing a global deal as soon as possible.,detail/en/speech_10_468,189,speech,paragraph,en,0.04947137087583542
1219677,288,"The DEMETRA project aims to improve co-ordination and harmonisation of GMO monitoring data, with the establishment of a quick monitoring index (QMI) to rapidly assess the potential risk generated by a selected range of transgenic crops in well determined ecosystems or biotopes. The index will take into account the level of risk posed by a range of transgenic crops, and their potential interactions. A GIS tool will be used to monitor and map the level of risk generated by transgenic plants in a given area. A model will be produced capable of monitoring risks from both actual and simulated transgenic crops.",detail/en/ip_09_1646,612,press,paragraph,en,0.00293533341027796
445253,31,"Here's another place we need to get creative: ""shared access"" to spectrum.",detail/en/speech_12_459,74,speech,paragraph,en,0.00497241830453276
943177,10,The non-confidential version of the decision will be made available under the case number SA.53869 in the State aid register on the Commission's competition website once any confidentiality issues have been resolved. New publications of State aid decisions on the internet and in the Official Journal are listed in the State Aid Weekly e-News.,detail/en/ip_19_6190,343,press,paragraph,en,0.12908858060836792
655233,5,EMU Governance and Euro Changeover Conference,detail/en/speech_06_177,45,speech,paragraph,en,5.931809428147972e-4
